n	chi	lambda	k	t	fbest
160	0.6	100	2	30	160
160	0.6	100	2	29	160
160	0.6	100	2	29	160
160	0.6	100	2	30	160
160	0.6	100	2	25	160
160	0.6	100	2	30	160
160	0.6	100	2	30	160
160	0.6	100	2	30	160
160	0.6	100	2	28	160
160	0.6	100	2	29	160
160	0.6	100	2	30	160
165	0.6	100	2	32	165
165	0.6	100	2	29	165
165	0.6	100	2	30	165
165	0.6	100	2	28	165
165	0.6	100	2	31	165
165	0.6	100	2	30	165
165	0.6	100	2	31	165
165	0.6	100	2	30	165
165	0.6	100	2	32	165
165	0.6	100	2	28	165
165	0.6	100	2	30	165
165	0.6	100	2	39	165
165	0.6	100	2	32	165
165	0.6	100	2	27	165
165	0.6	100	2	29	165
165	0.6	100	2	31	165
165	0.6	100	2	30	165
165	0.6	100	2	31	165
165	0.6	100	2	29	165
165	0.6	100	2	29	165
165	0.6	100	2	29	165
165	0.6	100	2	27	165
165	0.6	100	2	30	165
165	0.6	100	2	28	165
165	0.6	100	2	30	165
165	0.6	100	2	28	165
165	0.6	100	2	32	165
165	0.6	100	2	26	165
165	0.6	100	2	32	165
165	0.6	100	2	32	165
165	0.6	100	2	31	165
165	0.6	100	2	29	165
165	0.6	100	2	30	165
165	0.6	100	2	33	165
165	0.6	100	2	33	165
165	0.6	100	2	42	165
165	0.6	100	2	28	165
165	0.6	100	2	28	165
165	0.6	100	2	26	165
165	0.6	100	2	28	165
165	0.6	100	2	33	165
165	0.6	100	2	30	165
165	0.6	100	2	26	165
165	0.6	100	2	33	165
165	0.6	100	2	30	165
165	0.6	100	2	28	165
165	0.6	100	2	37	165
165	0.6	100	2	33	165
165	0.6	100	2	28	165
165	0.6	100	2	31	165
165	0.6	100	2	30	165
165	0.6	100	2	33	165
165	0.6	100	2	29	165
165	0.6	100	2	32	165
165	0.6	100	2	29	165
165	0.6	100	2	43	165
165	0.6	100	2	37	165
165	0.6	100	2	27	165
165	0.6	100	2	34	165
165	0.6	100	2	28	165
165	0.6	100	2	27	165
165	0.6	100	2	26	165
165	0.6	100	2	34	165
165	0.6	100	2	34	165
165	0.6	100	2	31	165
165	0.6	100	2	28	165
165	0.6	100	2	30	165
165	0.6	100	2	29	165
165	0.6	100	2	36	165
165	0.6	100	2	28	165
165	0.6	100	2	33	165
165	0.6	100	2	32	165
165	0.6	100	2	32	165
165	0.6	100	2	27	165
165	0.6	100	2	29	165
165	0.6	100	2	32	165
165	0.6	100	2	29	165
165	0.6	100	2	29	165
165	0.6	100	2	31	165
165	0.6	100	2	29	165
165	0.6	100	2	29	165
165	0.6	100	2	30	165
165	0.6	100	2	28	165
165	0.6	100	2	29	165
165	0.6	100	2	30	165
165	0.6	100	2	32	165
165	0.6	100	2	30	165
165	0.6	100	2	27	165
165	0.6	100	2	33	165
165	0.6	100	2	28	165
165	0.6	100	2	28	165
165	0.6	100	2	28	165
165	0.6	100	2	29	165
165	0.6	100	2	30	165
165	0.6	100	2	31	165
165	0.6	100	2	31	165
165	0.6	100	2	27	165
165	0.6	100	2	32	165
165	0.6	100	2	31	165
165	0.6	100	2	36	165
170	0.6	100	2	29	170
170	0.6	100	2	31	170
170	0.6	100	2	31	170
170	0.6	100	2	31	170
170	0.6	100	2	33	170
170	0.6	100	2	31	170
170	0.6	100	2	40	170
170	0.6	100	2	30	170
170	0.6	100	2	27	170
170	0.6	100	2	28	170
170	0.6	100	2	31	170
170	0.6	100	2	28	170
170	0.6	100	2	36	170
170	0.6	100	2	30	170
170	0.6	100	2	30	170
170	0.6	100	2	37	170
170	0.6	100	2	29	170
170	0.6	100	2	29	170
170	0.6	100	2	36	170
170	0.6	100	2	29	170
170	0.6	100	2	28	170
170	0.6	100	2	32	170
170	0.6	100	2	30	170
170	0.6	100	2	34	170
170	0.6	100	2	31	170
170	0.6	100	2	28	170
170	0.6	100	2	28	170
170	0.6	100	2	38	170
170	0.6	100	2	28	170
170	0.6	100	2	32	170
170	0.6	100	2	31	170
170	0.6	100	2	30	170
170	0.6	100	2	27	170
170	0.6	100	2	38	170
170	0.6	100	2	31	170
170	0.6	100	2	31	170
170	0.6	100	2	28	170
170	0.6	100	2	27	170
170	0.6	100	2	31	170
170	0.6	100	2	31	170
170	0.6	100	2	31	170
170	0.6	100	2	29	170
170	0.6	100	2	33	170
170	0.6	100	2	29	170
170	0.6	100	2	33	170
170	0.6	100	2	29	170
170	0.6	100	2	29	170
170	0.6	100	2	30	170
170	0.6	100	2	33	170
170	0.6	100	2	31	170
170	0.6	100	2	34	170
170	0.6	100	2	31	170
170	0.6	100	2	32	170
170	0.6	100	2	30	170
170	0.6	100	2	28	170
170	0.6	100	2	29	170
170	0.6	100	2	32	170
170	0.6	100	2	30	170
170	0.6	100	2	33	170
170	0.6	100	2	30	170
170	0.6	100	2	30	170
170	0.6	100	2	37	170
170	0.6	100	2	31	170
170	0.6	100	2	31	170
170	0.6	100	2	32	170
170	0.6	100	2	33	170
170	0.6	100	2	32	170
170	0.6	100	2	28	170
170	0.6	100	2	32	170
170	0.6	100	2	29	170
170	0.6	100	2	29	170
170	0.6	100	2	30	170
170	0.6	100	2	29	170
170	0.6	100	2	34	170
170	0.6	100	2	31	170
170	0.6	100	2	33	170
170	0.6	100	2	29	170
170	0.6	100	2	33	170
170	0.6	100	2	31	170
170	0.6	100	2	32	170
170	0.6	100	2	31	170
170	0.6	100	2	30	170
170	0.6	100	2	29	170
170	0.6	100	2	39	170
170	0.6	100	2	29	170
170	0.6	100	2	32	170
170	0.6	100	2	29	170
170	0.6	100	2	32	170
170	0.6	100	2	28	170
170	0.6	100	2	28	170
170	0.6	100	2	30	170
170	0.6	100	2	34	170
170	0.6	100	2	30	170
170	0.6	100	2	32	170
170	0.6	100	2	29	170
170	0.6	100	2	29	170
170	0.6	100	2	27	170
170	0.6	100	2	31	170
170	0.6	100	2	32	170
170	0.6	100	2	28	170
175	0.6	100	2	30	175
175	0.6	100	2	34	175
175	0.6	100	2	30	175
175	0.6	100	2	30	175
175	0.6	100	2	48	175
175	0.6	100	2	29	175
175	0.6	100	2	38	175
175	0.6	100	2	34	175
175	0.6	100	2	31	175
175	0.6	100	2	34	175
175	0.6	100	2	42	175
175	0.6	100	2	29	175
175	0.6	100	2	31	175
175	0.6	100	2	29	175
175	0.6	100	2	39	175
175	0.6	100	2	31	175
175	0.6	100	2	34	175
175	0.6	100	2	31	175
175	0.6	100	2	30	175
175	0.6	100	2	33	175
175	0.6	100	2	40	175
175	0.6	100	2	30	175
175	0.6	100	2	32	175
175	0.6	100	2	33	175
175	0.6	100	2	35	175
175	0.6	100	2	31	175
175	0.6	100	2	36	175
175	0.6	100	2	29	175
175	0.6	100	2	31	175
175	0.6	100	2	34	175
175	0.6	100	2	28	175
175	0.6	100	2	34	175
175	0.6	100	2	30	175
175	0.6	100	2	31	175
175	0.6	100	2	29	175
175	0.6	100	2	32	175
175	0.6	100	2	33	175
175	0.6	100	2	31	175
175	0.6	100	2	29	175
175	0.6	100	2	30	175
175	0.6	100	2	30	175
175	0.6	100	2	30	175
175	0.6	100	2	33	175
175	0.6	100	2	29	175
175	0.6	100	2	31	175
175	0.6	100	2	33	175
175	0.6	100	2	39	175
175	0.6	100	2	32	175
175	0.6	100	2	31	175
175	0.6	100	2	31	175
175	0.6	100	2	32	175
175	0.6	100	2	31	175
175	0.6	100	2	31	175
175	0.6	100	2	30	175
175	0.6	100	2	33	175
175	0.6	100	2	30	175
175	0.6	100	2	30	175
175	0.6	100	2	30	175
175	0.6	100	2	35	175
175	0.6	100	2	31	175
175	0.6	100	2	35	175
175	0.6	100	2	30	175
175	0.6	100	2	35	175
175	0.6	100	2	33	175
175	0.6	100	2	30	175
175	0.6	100	2	29	175
175	0.6	100	2	29	175
175	0.6	100	2	37	175
175	0.6	100	2	31	175
175	0.6	100	2	30	175
175	0.6	100	2	30	175
175	0.6	100	2	32	175
175	0.6	100	2	31	175
175	0.6	100	2	31	175
175	0.6	100	2	30	175
175	0.6	100	2	29	175
175	0.6	100	2	37	175
175	0.6	100	2	31	175
175	0.6	100	2	30	175
175	0.6	100	2	32	175
175	0.6	100	2	33	175
175	0.6	100	2	32	175
175	0.6	100	2	31	175
175	0.6	100	2	33	175
175	0.6	100	2	33	175
175	0.6	100	2	32	175
175	0.6	100	2	32	175
175	0.6	100	2	31	175
175	0.6	100	2	31	175
175	0.6	100	2	30	175
175	0.6	100	2	34	175
175	0.6	100	2	35	175
175	0.6	100	2	33	175
175	0.6	100	2	31	175
175	0.6	100	2	33	175
175	0.6	100	2	29	175
175	0.6	100	2	27	175
175	0.6	100	2	31	175
175	0.6	100	2	34	175
175	0.6	100	2	44	175
180	0.6	100	2	31	180
180	0.6	100	2	30	180
180	0.6	100	2	31	180
180	0.6	100	2	31	180
180	0.6	100	2	30	180
180	0.6	100	2	28	180
180	0.6	100	2	47	180
180	0.6	100	2	29	180
180	0.6	100	2	33	180
180	0.6	100	2	33	180
180	0.6	100	2	32	180
180	0.6	100	2	31	180
180	0.6	100	2	31	180
180	0.6	100	2	34	180
180	0.6	100	2	29	180
180	0.6	100	2	49	180
180	0.6	100	2	33	180
180	0.6	100	2	28	180
180	0.6	100	2	31	180
180	0.6	100	2	41	180
180	0.6	100	2	32	180
180	0.6	100	2	30	180
180	0.6	100	2	26	180
180	0.6	100	2	30	180
180	0.6	100	2	31	180
180	0.6	100	2	31	180
180	0.6	100	2	33	180
180	0.6	100	2	31	180
180	0.6	100	2	33	180
180	0.6	100	2	33	180
180	0.6	100	2	30	180
180	0.6	100	2	31	180
180	0.6	100	2	37	180
180	0.6	100	2	30	180
180	0.6	100	2	28	180
180	0.6	100	2	34	180
180	0.6	100	2	28	180
180	0.6	100	2	30	180
180	0.6	100	2	34	180
180	0.6	100	2	34	180
180	0.6	100	2	36	180
180	0.6	100	2	29	180
180	0.6	100	2	28	180
180	0.6	100	2	31	180
180	0.6	100	2	30	180
180	0.6	100	2	30	180
180	0.6	100	2	32	180
180	0.6	100	2	30	180
180	0.6	100	2	32	180
180	0.6	100	2	29	180
180	0.6	100	2	33	180
180	0.6	100	2	33	180
180	0.6	100	2	31	180
180	0.6	100	2	30	180
180	0.6	100	2	30	180
180	0.6	100	2	32	180
180	0.6	100	2	31	180
180	0.6	100	2	31	180
180	0.6	100	2	33	180
180	0.6	100	2	32	180
180	0.6	100	2	31	180
180	0.6	100	2	36	180
180	0.6	100	2	31	180
180	0.6	100	2	38	180
180	0.6	100	2	32	180
180	0.6	100	2	25	180
180	0.6	100	2	34	180
180	0.6	100	2	32	180
180	0.6	100	2	44	180
180	0.6	100	2	31	180
180	0.6	100	2	33	180
180	0.6	100	2	40	180
180	0.6	100	2	34	180
180	0.6	100	2	31	180
180	0.6	100	2	31	180
180	0.6	100	2	32	180
180	0.6	100	2	33	180
180	0.6	100	2	35	180
180	0.6	100	2	32	180
180	0.6	100	2	29	180
180	0.6	100	2	36	180
180	0.6	100	2	33	180
180	0.6	100	2	32	180
180	0.6	100	2	32	180
180	0.6	100	2	41	180
180	0.6	100	2	31	180
180	0.6	100	2	35	180
180	0.6	100	2	30	180
180	0.6	100	2	30	180
180	0.6	100	2	33	180
180	0.6	100	2	33	180
180	0.6	100	2	31	180
180	0.6	100	2	31	180
180	0.6	100	2	31	180
180	0.6	100	2	34	180
180	0.6	100	2	29	180
180	0.6	100	2	30	180
180	0.6	100	2	32	180
180	0.6	100	2	31	180
180	0.6	100	2	31	180
185	0.6	100	2	33	185
185	0.6	100	2	30	185
185	0.6	100	2	34	185
185	0.6	100	2	30	185
185	0.6	100	2	30	185
185	0.6	100	2	33	185
185	0.6	100	2	33	185
185	0.6	100	2	32	185
185	0.6	100	2	32	185
185	0.6	100	2	32	185
185	0.6	100	2	34	185
185	0.6	100	2	40	185
185	0.6	100	2	30	185
185	0.6	100	2	32	185
185	0.6	100	2	31	185
185	0.6	100	2	31	185
185	0.6	100	2	36	185
185	0.6	100	2	33	185
185	0.6	100	2	31	185
185	0.6	100	2	31	185
185	0.6	100	2	66	185
185	0.6	100	2	35	185
185	0.6	100	2	36	185
185	0.6	100	2	31	185
185	0.6	100	2	35	185
185	0.6	100	2	31	185
185	0.6	100	2	31	185
185	0.6	100	2	32	185
185	0.6	100	2	43	185
185	0.6	100	2	33	185
185	0.6	100	2	30	185
185	0.6	100	2	32	185
185	0.6	100	2	33	185
185	0.6	100	2	29	185
185	0.6	100	2	29	185
185	0.6	100	2	29	185
185	0.6	100	2	34	185
185	0.6	100	2	33	185
185	0.6	100	2	29	185
185	0.6	100	2	35	185
185	0.6	100	2	30	185
185	0.6	100	2	33	185
185	0.6	100	2	36	185
185	0.6	100	2	54	185
185	0.6	100	2	34	185
185	0.6	100	2	40	185
185	0.6	100	2	34	185
185	0.6	100	2	32	185
185	0.6	100	2	29	185
185	0.6	100	2	34	185
185	0.6	100	2	31	185
185	0.6	100	2	32	185
185	0.6	100	2	31	185
185	0.6	100	2	33	185
185	0.6	100	2	31	185
185	0.6	100	2	44	185
185	0.6	100	2	31	185
185	0.6	100	2	31	185
185	0.6	100	2	40	185
185	0.6	100	2	37	185
185	0.6	100	2	29	185
185	0.6	100	2	31	185
185	0.6	100	2	35	185
185	0.6	100	2	31	185
185	0.6	100	2	33	185
185	0.6	100	2	33	185
185	0.6	100	2	33	185
185	0.6	100	2	27	185
185	0.6	100	2	32	185
185	0.6	100	2	40	185
185	0.6	100	2	32	185
185	0.6	100	2	37	185
185	0.6	100	2	36	185
185	0.6	100	2	30	185
185	0.6	100	2	31	185
185	0.6	100	2	33	185
185	0.6	100	2	31	185
185	0.6	100	2	32	185
185	0.6	100	2	29	185
185	0.6	100	2	31	185
185	0.6	100	2	32	185
185	0.6	100	2	30	185
185	0.6	100	2	40	185
185	0.6	100	2	31	185
185	0.6	100	2	29	185
185	0.6	100	2	37	185
185	0.6	100	2	34	185
185	0.6	100	2	46	185
185	0.6	100	2	49	185
185	0.6	100	2	37	185
185	0.6	100	2	28	185
185	0.6	100	2	37	185
185	0.6	100	2	33	185
185	0.6	100	2	27	185
185	0.6	100	2	47	185
185	0.6	100	2	27	185
185	0.6	100	2	30	185
185	0.6	100	2	29	185
185	0.6	100	2	34	185
185	0.6	100	2	32	185
190	0.6	100	2	36	190
190	0.6	100	2	43	190
190	0.6	100	2	32	190
190	0.6	100	2	43	190
190	0.6	100	2	37	190
190	0.6	100	2	31	190
190	0.6	100	2	35	190
190	0.6	100	2	39	190
190	0.6	100	2	31	190
190	0.6	100	2	40	190
190	0.6	100	2	31	190
190	0.6	100	2	34	190
190	0.6	100	2	44	190
190	0.6	100	2	33	190
190	0.6	100	2	32	190
190	0.6	100	2	34	190
190	0.6	100	2	34	190
190	0.6	100	2	38	190
190	0.6	100	2	40	190
190	0.6	100	2	31	190
190	0.6	100	2	34	190
190	0.6	100	2	33	190
190	0.6	100	2	33	190
190	0.6	100	2	37	190
190	0.6	100	2	38	190
190	0.6	100	2	34	190
190	0.6	100	2	38	190
190	0.6	100	2	36	190
190	0.6	100	2	34	190
190	0.6	100	2	36	190
190	0.6	100	2	33	190
190	0.6	100	2	38	190
190	0.6	100	2	33	190
190	0.6	100	2	31	190
190	0.6	100	2	31	190
190	0.6	100	2	33	190
190	0.6	100	2	34	190
190	0.6	100	2	31	190
190	0.6	100	2	31	190
190	0.6	100	2	31	190
190	0.6	100	2	31	190
190	0.6	100	2	32	190
190	0.6	100	2	33	190
190	0.6	100	2	32	190
190	0.6	100	2	33	190
190	0.6	100	2	35	190
190	0.6	100	2	32	190
190	0.6	100	2	36	190
190	0.6	100	2	32	190
190	0.6	100	2	30	190
190	0.6	100	2	35	190
190	0.6	100	2	29	190
190	0.6	100	2	37	190
190	0.6	100	2	32	190
190	0.6	100	2	38	190
190	0.6	100	2	29	190
190	0.6	100	2	32	190
190	0.6	100	2	29	190
190	0.6	100	2	31	190
190	0.6	100	2	33	190
190	0.6	100	2	37	190
190	0.6	100	2	37	190
190	0.6	100	2	30	190
190	0.6	100	2	37	190
190	0.6	100	2	33	190
190	0.6	100	2	34	190
190	0.6	100	2	33	190
190	0.6	100	2	47	190
190	0.6	100	2	33	190
190	0.6	100	2	36	190
190	0.6	100	2	35	190
190	0.6	100	2	31	190
190	0.6	100	2	30	190
190	0.6	100	2	34	190
190	0.6	100	2	41	190
190	0.6	100	2	33	190
190	0.6	100	2	38	190
190	0.6	100	2	31	190
190	0.6	100	2	32	190
190	0.6	100	2	33	190
190	0.6	100	2	37	190
190	0.6	100	2	29	190
190	0.6	100	2	35	190
190	0.6	100	2	34	190
190	0.6	100	2	34	190
190	0.6	100	2	30	190
190	0.6	100	2	33	190
190	0.6	100	2	66	190
190	0.6	100	2	32	190
190	0.6	100	2	30	190
190	0.6	100	2	36	190
190	0.6	100	2	32	190
190	0.6	100	2	35	190
190	0.6	100	2	31	190
190	0.6	100	2	37	190
190	0.6	100	2	34	190
190	0.6	100	2	34	190
190	0.6	100	2	34	190
190	0.6	100	2	43	190
190	0.6	100	2	34	190
195	0.6	100	2	30	195
195	0.6	100	2	33	195
195	0.6	100	2	75	195
195	0.6	100	2	34	195
195	0.6	100	2	32	195
195	0.6	100	2	36	195
195	0.6	100	2	33	195
195	0.6	100	2	33	195
195	0.6	100	2	33	195
195	0.6	100	2	39	195
195	0.6	100	2	40	195
195	0.6	100	2	34	195
195	0.6	100	2	37	195
195	0.6	100	2	32	195
195	0.6	100	2	32	195
195	0.6	100	2	29	195
195	0.6	100	2	34	195
195	0.6	100	2	31	195
195	0.6	100	2	36	195
195	0.6	100	2	30	195
195	0.6	100	2	32	195
195	0.6	100	2	41	195
195	0.6	100	2	41	195
195	0.6	100	2	33	195
195	0.6	100	2	38	195
195	0.6	100	2	39	195
195	0.6	100	2	35	195
195	0.6	100	2	31	195
195	0.6	100	2	33	195
195	0.6	100	2	34	195
195	0.6	100	2	32	195
195	0.6	100	2	32	195
195	0.6	100	2	34	195
195	0.6	100	2	33	195
195	0.6	100	2	31	195
195	0.6	100	2	40	195
195	0.6	100	2	33	195
195	0.6	100	2	37	195
195	0.6	100	2	32	195
195	0.6	100	2	40	195
195	0.6	100	2	33	195
195	0.6	100	2	38	195
195	0.6	100	2	31	195
195	0.6	100	2	33	195
195	0.6	100	2	34	195
195	0.6	100	2	31	195
195	0.6	100	2	34	195
195	0.6	100	2	33	195
195	0.6	100	2	34	195
195	0.6	100	2	40	195
195	0.6	100	2	33	195
195	0.6	100	2	32	195
195	0.6	100	2	35	195
195	0.6	100	2	36	195
195	0.6	100	2	34	195
195	0.6	100	2	33	195
195	0.6	100	2	31	195
195	0.6	100	2	33	195
195	0.6	100	2	33	195
195	0.6	100	2	31	195
195	0.6	100	2	34	195
195	0.6	100	2	33	195
195	0.6	100	2	31	195
195	0.6	100	2	46	195
195	0.6	100	2	30	195
195	0.6	100	2	32	195
195	0.6	100	2	37	195
195	0.6	100	2	33	195
195	0.6	100	2	35	195
195	0.6	100	2	50	195
195	0.6	100	2	32	195
195	0.6	100	2	38	195
195	0.6	100	2	32	195
195	0.6	100	2	33	195
195	0.6	100	2	33	195
195	0.6	100	2	37	195
195	0.6	100	2	34	195
195	0.6	100	2	32	195
195	0.6	100	2	34	195
195	0.6	100	2	47	195
195	0.6	100	2	34	195
195	0.6	100	2	36	195
195	0.6	100	2	32	195
195	0.6	100	2	33	195
195	0.6	100	2	33	195
195	0.6	100	2	35	195
195	0.6	100	2	38	195
195	0.6	100	2	32	195
195	0.6	100	2	36	195
195	0.6	100	2	32	195
195	0.6	100	2	40	195
195	0.6	100	2	41	195
195	0.6	100	2	34	195
195	0.6	100	2	34	195
195	0.6	100	2	33	195
195	0.6	100	2	32	195
195	0.6	100	2	32	195
195	0.6	100	2	34	195
195	0.6	100	2	33	195
195	0.6	100	2	33	195
